,Kf,Kc,Kb,vani,hydro,topo,sse,p5,p10,p20,Best,diff_error,sum_error
154,3.1622776601683795,14.67799267622069,0.6812920690579612,3.1622776601683795,0.10183410895154667,0.046509617462718825,105.28890321912557,0.017955801104972375,0.003919665521875467,0.0,low_sum,0.05532449148882784,0.1483437264142655
155,3.1622776601683795,14.67799267622069,0.6812920690579612,31.622776601683793,0.09608540925266904,0.05048627620488438,102.23831637239252,0.018627743765865314,0.004330297147976706,0.0,low_sum,0.04559913304778466,0.14657168545755342
156,3.1622776601683795,14.67799267622069,1.4677992676220695,3.1622776601683795,0.11251026553517657,0.03993948562783661,119.97256338569338,0.01418545617440645,0.000746602956547708,0.0,0.0,0.07257077990733996,0.15244975116301318
157,3.1622776601683795,14.67799267622069,1.4677992676220695,31.622776601683793,0.10292909937038051,0.04348389885454938,116.38943804913949,0.014745408391817231,0.0015305360609228012,0.0,low_sum,0.05944520051583113,0.1464129982249299
158,3.1622776601683795,14.67799267622069,3.1622776601683795,3.1622776601683795,0.13057760744593486,0.03129457531878107,137.10814115022566,0.009257876661191579,0.0,0.0,0.0,0.09928303212715378,0.16187218276471593
159,3.1622776601683795,14.67799267622069,3.1622776601683795,31.622776601683793,0.12072269367643033,0.03548735681867301,132.76895721443623,0.010340450948185755,0.0,0.0,0.0,0.08523533685775733,0.15621005049510334
160,0.31622776601683794,31.622776601683793,0.31622776601683794,3.1622776601683795,0.15056118258965234,0.16459909228441755,86.31789056169715,0.08063311930715246,0.03535164999253397,0.011945647304763328,0.0,0.014037909694765205,0.3151602748740699
161,0.31622776601683794,31.622776601683793,0.31622776601683794,31.622776601683793,0.1442649876813578,0.21041711692241194,82.06666206009321,0.1088920412124832,0.04707331641033299,0.013438853217858742,0.0,0.06615212924105415,0.3546821046037697
162,0.31622776601683794,31.622776601683793,0.6812920690579612,3.1622776601683795,0.15494114426498767,0.10447374108493625,97.43745407704398,0.040764521427504856,0.015081379722263701,0.00851127370464387,0.0,0.050467403180051426,0.2594148853499239
163,0.31622776601683794,31.622776601683793,0.6812920690579612,31.622776601683793,0.14508623049548316,0.16183272098551976,90.26974691757314,0.07006868747200239,0.023965954905181424,0.010079139913394057,0.0,0.016746490490036597,0.3069189514810029
164,0.31622776601683794,31.622776601683793,1.4677992676220695,3.1622776601683795,0.1656173008486176,0.05779122541603631,116.93374490204206,0.019747648200686876,0.009929819322084515,0.002575780200089592,0.0,0.10782607543258127,0.2234085262646539
165,0.31622776601683794,31.622776601683793,1.4677992676220695,31.622776601683793,0.15110867779906925,0.11476118435271233,106.4082019432327,0.0373301478273854,0.013737494400477826,0.006308794982828132,0.0,0.03634749344635692,0.2658698621517816
166,0.31622776601683794,31.622776601683793,3.1622776601683795,3.1622776601683795,0.17711470024637285,0.036092500540306896,138.02213004207883,0.0117589965656264,0.0038823353740480814,0.0,0.0,0.14102219970606594,0.21320720078667976
167,0.31622776601683794,31.622776601683793,3.1622776601683795,31.622776601683793,0.16041609635915685,0.08057056408039767,125.14880859126394,0.023294012244288488,0.008473943556816485,0.0010825742869941765,0.0,0.07984553227875918,0.24098666043955452
168,0.6812920690579612,31.622776601683793,0.31622776601683794,3.1622776601683795,0.15357240624144539,0.10758590879619624,90.22228190426172,0.04423622517545169,0.017993131252799763,0.008473943556816485,0.0,0.045986497445249144,0.26115831503764164
169,0.6812920690579612,31.622776601683793,0.31622776601683794,31.622776601683793,0.14563372570490007,0.12850659174411067,85.80996414008779,0.05304614006271465,0.020307600418097656,0.009071225922054652,0.0,0.01712713396078941,0.27414031744901074
